conteo,tupla,X,L,M,R,T,P,Pr,PrX,PrL,PrM
1,2|13|14|42,197,323,126,323|71,323|71,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|13|25|36,197,263,66,263|131,263|131,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|13|25|43,197,263,66,263|131,263|131,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|13|26|42,197,323,126,323|71,323|71,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|13|36|43,197,263,66,263|131,263|131,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|16|17,197,125,72,125|269,125|269,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|16|31,197,125,72,125|269,125|269,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|17|31,197,125,72,125|269,125|269,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|19|28,197,63,134,63|331,63|331,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|21|27,197,330,133,330|64,330|64,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|21|28,197,330,133,330|64,330|64,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|25|31,197,57,140,57|337,57|337,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|26|42,197,323,126,323|71,323|71,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|27|28,197,330,133,330|64,330|64,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|14|34|40,197,176,21,176|218,176|218,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|15|36|39,197,42,155,42|352,42|352,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|16|17|31,197,125,72,125|269,125|269,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|16|23|25,197,128,69,128|266,128|266,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|16|23|43,197,316,119,316|78,316|78,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|16|26|30,197,166,31,166|228,166|228,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|16|30|40,197,227,30,227|167,227|167,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|17|27|42,197,114,83,114|280,114|280,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|18|21|36,197,122,75,122|272,122|272,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|18|23|43,197,147,50,147|247,147|247,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|18|29|37,197,162,35,162|232,162|232,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|18|29|39,197,162,35,162|232,162|232,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|18|37|39,197,162,35,162|232,162|232,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|19|22|25,197,49,148,49|345,49|345,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|19|22|28,197,214,17,214|180,214|180,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|19|22|32,197,214,17,214|180,214|180,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|19|22|37,197,49,148,49|345,49|345,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|19|25|37,197,49,148,49|345,49|345,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|19|28|32,197,214,17,214|180,214|180,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|20|25|27,197,275,78,275|119,275|119,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|20|31|43,197,354,157,354|40,354|40,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|21|22|30,197,29,168,29|365,29|365,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|21|22|34,197,29,168,29|365,29|365,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|21|23|35,197,345,148,345|49,345|49,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|21|27|28,197,330,133,330|64,330|64,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|21|27|36,197,40,157,40|354,40|354,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|21|27|40,197,40,157,40|354,40|354,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|21|30|34,197,29,168,29|365,29|365,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|21|36|40,197,40,157,40|354,40|354,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|22|24|27,197,65,132,65|329,65|329,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|22|24|37,197,65,132,65|329,65|329,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|22|25|37,197,49,148,49|345,49|345,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|22|27|37,197,65,132,65|329,65|329,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|22|28|32,197,214,17,214|180,214|180,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|22|28|37,197,258,61,258|136,258|136,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|22|29|42,197,175,22,175|219,175|219,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|22|30|34,197,29,168,29|365,29|365,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|24|27|37,197,65,132,65|329,65|329,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|24|28|39,197,132,65,132|262,132|262,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|25|31|33,197,393,196,393|1,393|1,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|25|36|43,197,263,66,263|131,263|131,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|26|32|41,197,82,115,82|312,82|312,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|26|33|40,197,262,65,262|132,262|132,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|27|30|31,197,52,145,52|342,52|342,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|27|36|40,197,40,157,40|354,40|354,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|29|37|39,197,162,35,162|232,162|232,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|33|34|41,197,321,124,321|73,321|73,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|33|36|38,197,156,41,156|238,156|238,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|10|31,197,165,32,165|229,165|229,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|12|16,197,130,67,130|264,130|264,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|18|21,197,122,75,122|272,122|272,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|18|36,197,122,75,122|272,122|272,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|21|36,197,122,75,122|272,122|272,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|22|28,197,258,61,258|136,258|136,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|22|37,197,258,61,258|136,258|136,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|28|37,197,258,61,258|136,258|136,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|4|12,197,130,67,130|264,130|264,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|4|16,197,130,67,130|264,130|264,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|4|29,197,91,106,91|303,91|303,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|4|5,197,91,106,91|303,91|303,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|3|5|29,197,91,106,91|303,91|303,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|10|17,197,337,140,337|57,337|57,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|10|37,197,337,140,337|57,337|57,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|12|16,197,130,67,130|264,130|264,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|12|18,197,199,2,199|195,199|195,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|12|35,197,199,2,199|195,199|195,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|15|24,197,342,145,342|52,342|52,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|16|30,197,227,30,227|167,227|167,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|16|40,197,227,30,227|167,227|167,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|17|37,197,337,140,337|57,337|57,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|18|35,197,199,2,199|195,199|195,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|30|40,197,227,30,227|167,227|167,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|5|13,197,320,123,320|74,320|74,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|5|29,197,91,106,91|303,91|303,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|6|13,197,245,48,245|149,245|149,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|6|7,197,245,48,245|149,245|149,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|7|13,197,245,48,245|149,245|149,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|9|15,197,342,145,342|52,342|52,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|4|9|24,197,342,145,342|52,342|52,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|5|11|42,197,261,64,261|133,261|133,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|5|16|23,197,36,161,36|358,36|358,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|5|34|42,197,248,51,248|146,248|146,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|5|7|28,197,331,134,331|63,331|63,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|5|7|9,197,331,134,331|63,331|63,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|5|9|11,197,261,64,261|133,261|133,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|5|9|28,197,331,134,331|63,331|63,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|5|9|34,197,248,51,248|146,248|146,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
2,2|5|9|42,131,248,117,248|13|133,248|13|133,0.0010126582278481013,0.6670042194092827,1.0,1.0,0.0010126582278481013
1,2|6|16|23,197,316,119,316|78,316|78,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|6|16|43,197,316,119,316|78,316|78,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|6|23|43,197,316,119,316|78,316|78,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|6|7|13,197,245,48,245|149,245|149,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|7|12|34,197,78,119,78|316,78|316,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|7|14|25,197,57,140,57|337,57|337,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|7|14|31,197,57,140,57|337,57|337,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|7|25|31,197,57,140,57|337,57|337,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|7|9|12,197,78,119,78|316,78|316,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|7|9|28,197,331,134,331|63,331|63,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|7|9|34,197,78,119,78|316,78|316,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|12|39,197,136,61,136|258,136|258,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|14|19,197,63,134,63|331,63|331,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|14|28,197,63,134,63|331,63|331,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|19|28,197,63,134,63|331,63|331,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|20|25,197,275,78,275|119,275|119,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|20|27,197,275,78,275|119,275|119,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|25|27,197,275,78,275|119,275|119,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|25|33,197,108,89,108|286,108|286,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|9|12,197,136,61,136|258,136|258,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|9|25,197,108,89,108|286,108|286,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|9|33,197,108,89,108|286,108|286,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|8|9|39,197,136,61,136|258,136|258,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|9|11|42,197,261,64,261|133,261|133,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
2,2|9|12|34,131,78,53,78|301|15,78|301|15,0.0010126582278481013,0.6670042194092827,1.0,1.0,0.0010126582278481013
1,2|9|12|39,197,136,61,136|258,136|258,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|9|12|40,197,379,182,379|15,379|15,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|9|15|24,197,342,145,342|52,342|52,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|9|17|27,197,114,83,114|280,114|280,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|9|17|42,197,114,83,114|280,114|280,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|9|25|33,197,108,89,108|286,108|286,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|9|27|42,197,114,83,114|280,114|280,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|9|34|40,197,379,182,379|15,379|15,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,2|9|34|42,197,248,51,248|146,248|146,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,30|32|38|41,197,70,127,70|324,70|324,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,30|32|40|42,197,34,163,34|360,34|360,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,30|35|36|41,197,115,82,115|279,115|279,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,30|35|37|40,197,322,125,322|72,322|72,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,30|37|38|40,197,86,111,86|308,86|308,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,31|32|33|34,197,347,150,347|47,347|47,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,32|33|34|37,197,265,68,265|129,265|129,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,33|34|41|43,197,259,62,259|135,259|135,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,34|36|37|43,197,69,128,69|325,69|325,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,34|37|39|41,197,307,110,307|87,307|87,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,37|38|39|41,197,287,90,287|107,287|107,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|13|21,197,348,151,348|46,348|46,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|13|38,197,348,151,348|46,348|46,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|15|39,197,252,55,252|142,252|142,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|16|25,197,131,66,131|263,131|263,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|16|41,197,131,66,131|263,131|263,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|20|30,197,139,58,139|255,139|255,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|20|39,197,139,58,139|255,139|255,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|21|38,197,348,151,348|46,348|46,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|25|41,197,131,66,131|263,131|263,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|30|39,197,139,58,139|255,139|255,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|32|40,197,203,6,203|191,203|191,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|32|42,197,203,6,203|191,203|191,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|10|40|42,197,203,6,203|191,203|191,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|11|18|24,197,297,100,297|97,297|97,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|11|18|37,197,297,100,297|97,297|97,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|11|19|25,197,210,13,210|184,210|184,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|11|24|37,197,297,100,297|97,297|97,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|11|25|29,197,33,164,33|361,33|361,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|11|27|39,197,180,17,180|214,180|214,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|11|27|41,197,180,17,180|214,180|214,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
2,3|11|39|41,131,180,49,180|40|174,180|40|174,0.0010126582278481013,0.6670042194092827,1.0,1.0,0.0010126582278481013
1,3|12|12|40,197,83,114,83|311,83|311,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|12|15|23,197,24,173,24|370,24|370,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|12|24|25,197,159,38,159|235,159|235,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|12|24|26,197,159,38,159|235,159|235,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|12|25|26,197,159,38,159|235,159|235,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|13|14|17,197,366,169,366|28,366|28,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|13|14|23,197,366,169,366|28,366|28,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|13|17|23,197,366,169,366|28,366|28,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|13|21|38,197,348,151,348|46,348|46,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|14|17|23,197,366,169,366|28,366|28,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|14|19|22,197,202,5,202|192,202|192,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|15|20|23,197,193,4,193|201,193|201,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|15|20|25,197,193,4,193|201,193|201,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|15|23|25,197,193,4,193|201,193|201,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|16|18|30,197,270,73,270|124,270|124,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|16|18|34,197,270,73,270|124,270|124,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|16|19|20,197,278,81,278|116,278|116,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|16|19|23,197,278,81,278|116,278|116,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|16|20|23,197,278,81,278|116,278|116,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|16|25|41,197,131,66,131|263,131|263,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|16|30|34,197,270,73,270|124,270|124,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|17|23|32,197,174,23,174|220,174|220,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|17|25|39,197,179,18,179|215,179|215,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|17|25|42,197,179,18,179|215,179|215,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|17|39|42,197,179,18,179|215,179|215,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|18|21|36,197,122,75,122|272,122|272,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|18|24|37,197,297,100,297|97,297|97,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|18|30|34,197,270,73,270|124,270|124,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|18|34|42,197,249,52,249|145,249|145,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|18|34|43,197,249,52,249|145,249|145,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|18|42|43,197,249,52,249|145,249|145,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|19|20|21,197,53,144,53|341,53|341,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|19|20|23,197,278,81,278|116,278|116,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|19|20|28,197,53,144,53|341,53|341,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|19|21|28,197,53,144,53|341,53|341,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|21|28,197,53,144,53|341,53|341,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|22|24,197,274,77,274|120,274|120,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|22|36,197,274,77,274|120,274|120,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|23|25,197,193,4,193|201,193|201,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|24|36,197,274,77,274|120,274|120,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|25|37,197,178,19,178|216,178|216,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|30|39,197,139,58,139|255,139|255,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|33|34,197,381,184,381|13,381|13,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|33|40,197,381,184,381|13,381|13,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|20|34|40,197,381,184,381|13,381|13,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|22|24|36,197,274,77,274|120,274|120,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|22|26|29,197,254,57,254|140,254|140,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|22|26|36,197,254,57,254|140,254|140,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|22|28|37,197,258,61,258|136,258|136,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|22|29|36,197,254,57,254|140,254|140,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|22|40|41,197,191,6,191|203,191|203,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|23|25|38,197,226,29,226|168,226|168,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|23|28|29,197,329,132,329|65,329|65,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|23|28|32,197,329,132,329|65,329|65,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|23|29|32,197,329,132,329|65,329|65,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|23|30|35,197,126,71,126|268,126|268,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|23|31|35,197,291,94,291|103,291|103,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|23|31|40,197,291,94,291|103,291|103,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|23|35|40,197,291,94,291|103,291|103,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
1,3|24|25|26,197,159,38,159|235,159|235,0.0005063291139240507,0.6668354430379747,1.0,1.0,0.0005063291139240507
