conteo,tupla,X,L,M,T
2,33|38,117.33333333333333,114,114|226|12,114|226|12
3,33|39,88.0,31,31|45|154|122,31|45|154|122
4,33|40,70.4,220,220|9|23|87|13,220|9|23|87|13
7,33|41,44.0,106,106|47|24|17|23|5|57|73,106|47|24|17|23|5|57|73
4,33|42,70.4,60,60|46|93|86|67,60|46|93|86|67
4,33|43,70.4,76,76|45|71|25|135,76|45|71|25|135
3,34|35,88.0,122,122|34|57|139,122|34|57|139
4,34|36,70.4,5,5|22|186|112|27,5|22|186|112|27
7,34|37,44.0,27,27|121|75|4|14|6|18|87,27|121|75|4|14|6|18|87
2,34|38,117.33333333333333,196,196|144|12,196|144|12
5,34|39,58.666666666666664,31,31|116|49|69|63|24,31|116|49|69|63|24
6,34|40,50.285714285714285,62,62|72|9|13|181|2|13,62|72|9|13|181|2|13
4,34|41,70.4,112,112|105|48|14|73,112|105|48|14|73
6,34|42,50.285714285714285,112,112|87|7|1|90|22|33,112|87|7|1|90|22|33
7,34|43,44.0,27,27|29|89|41|21|10|30|105,27|29|89|41|21|10|30|105
4,35|36,70.4,71,71|2|131|9|139,71|2|131|9|139
3,35|37,88.0,107,107|23|150|72,107|23|150|72
2,35|38,117.33333333333333,2,2|345|5,2|345|5
1,35|39,176.0,240,240|112,240|112
7,35|40,44.0,46,46|49|61|93|31|18|34|20,46|49|61|93|31|18|34|20
7,35|41,44.0,71,71|2|55|76|22|81|6|39,71|2|55|76|22|81|6|39
1,35|42,176.0,197,197|155,197|155
3,35|43,88.0,38,38|10|104|200,38|10|104|200
6,36|37,50.285714285714285,27,27|36|48|70|19|152|0,27|36|48|70|19|152|0
2,36|38,117.33333333333333,51,51|63|238,51|63|238
3,36|39,88.0,0,0|315|33|4,0|315|33|4
4,36|40,70.4,19,19|62|110|151|10,19|62|110|151|10
8,36|41,39.111111111111114,34,34|37|2|80|41|10|49|99|0,34|37|2|80|41|10|49|99|0
2,36|42,117.33333333333333,251,251|34|67,251|34|67
6,36|43,50.285714285714285,27,27|154|40|25|5|97|4,27|154|40|25|5|97|4
3,37|38,88.0,44,44|167|34|107,44|167|34|107
6,37|39,50.285714285714285,102,102|18|44|81|20|68|19,102|18|44|81|20|68|19
5,37|40,58.666666666666664,8,8|36|167|52|17|72,8|36|167|52|17|72
6,37|41,50.285714285714285,8,8|237|20|26|31|30|0,8|237|20|26|31|30|0
4,37|42,70.4,42,42|25|243|16|26,42|25|243|16|26
7,37|43,44.0,27,27|40|33|42|39|66|84|21,27|40|33|42|39|66|84|21
4,38|39,70.4,78,78|118|49|59|48,78|118|49|59|48
4,38|40,70.4,44,44|6|161|91|50,44|6|161|91|50
4,38|41,70.4,4,4|24|217|57|50,4|24|217|57|50
1,38|42,176.0,170,170|182,170|182
1,38|43,176.0,165,165|187,165|187
1,39|40,176.0,243,243|109,243|109
7,39|41,44.0,77,77|61|36|4|37|30|20|87,77|61|36|4|37|30|20|87
2,39|42,117.33333333333333,137,137|127|88,137|127|88
4,39|43,70.4,76,76|74|93|105|4,76|74|93|105|4
4,40|41,70.4,1,1|7|141|153|50,1|7|141|153|50
3,40|42,88.0,16,16|97|48|191,16|97|48|191
1,40|43,176.0,243,243|109,243|109
3,41|42,88.0,106,106|6|67|173,106|6|67|173
3,41|43,88.0,198,198|19|94|41,198|19|94|41
3,42|43,88.0,67,67|140|44|101,67|140|44|101
