conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
4,2|42,88,49,39,49|191|152|3|47,49|191|152|3|47,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,3|38,88,49,39,49|10|124|30|229,49|10|124|30|229,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,20|38,88,128,40,128|55|8|218|33,128|55|8|218|33,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,39|42,73,33,40,33|115|80|91|82|41,33|115|80|91|82|41,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,37|38,55,15,40,15|80|38|50|49|131|77|2,15|80|38|50|49|131|77|2,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
9,6|34,44,4,40,4|15|92|38|1|73|29|14|39|137,4|15|92|38|1|73|29|14|39|137,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
3,10|16,110,70,40,70|82|182|108,70|82|182|108,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
6,3|26,63,23,40,23|89|85|158|22|52|13,23|89|85|158|22|52|13,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
8,3|7,49,9,40,9|141|36|64|65|53|14|42|18,9|141|36|64|65|53|14|42|18,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
3,3|34,110,150,40,150|47|28|217,150|47|28|217,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,9|23,73,33,40,33|30|19|17|67|276,33|30|19|17|67|276,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
8,23|36,49,9,40,9|59|45|174|1|25|16|67|46,9|59|45|174|1|25|16|67|46,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
6,23|30,63,103,40,42,103|42|122|89|42|16|28,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
5,21|37,73,113,40,113|16|125|109|77|2,113|16|125|109|77|2,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,3|30,63,103,40,103|12|105|47|34|58|83,103|12|105|47|34|58|83,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
10,8|22,40,0,40,10,0|151|10|5|4|1|123|93|43|10|2,0.002257336343115124,0.4440857787810384,0.33,1.0,0.002257336343115124
4,30|31,88,129,41,129|130|114|43|26,129|130|114|43|26,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,34|41,73,32,41,32|204|33|129|6|38,32|204|33|129|6|38,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
3,4|15,110,69,41,69|90|157|126,69|90|157|126,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
6,1|10,63,22,41,22|83|68|72|25|110|62,22|83|68|72|25|110|62,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
4,13|38,88,47,41,47|15|147|158|75,47|15|147|158|75,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
1,21|41,221,262,41,262|180,262|180,0.0002257336343115124,0.6667419112114371,1.0,1.0,0.0002257336343115124
8,13|16,49,8,41,8|62|82|69|29|144|26|9|13,8|62|82|69|29|144|26|9|13,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
7,10|15,55,96,41,31,96|77|72|31|65|31|34|36,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,10|21,55,96,41,96|111|57|51|38|33|56|0,96|111|57|51|38|33|56|0,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
6,10|27,63,22,41,7,22|12|45|7|324|7|25,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,9|13,55,14,41,14|8|4|183|48|127|9|49,14|8|4|183|48|127|9|49,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,42|43,88,46,42,46|222|67|50|57,46|222|67|50|57,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,3|15,73,31,42,31|28|53|85|44|201,31|28|53|85|44|201,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,3|17,73,31,42,31|100|9|146|73|83,31|100|9|146|73|83,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,3|32,73,31,42,31|34|69|133|157|18,31|34|69|133|157|18,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,7|27,63,21,42,21|19|10|69|81|127|115,21|19|10|69|81|127|115,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,7|26,63,21,42,21|87|18|2|57|10|247,21|87|18|2|57|10|247,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
5,17|32,73,31,42,31|230|48|35|2|96,31|230|48|35|2|96,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,17|29,73,31,42,31|36|186|8|171|10,31|36|186|8|171|10,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
4,14|38,88,46,42,46|3|142|36|215,46|3|142|36|215,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
6,4|25,63,105,42,105|15|31|8|23|21|239,105|15|31|8|23|21|239,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
9,31|33,44,2,42,2|23|82|46|62|47|42|129|1|8,2|23|82|46|62|47|42|129|1|8,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
6,19|25,63,20,43,20|51|31|57|92|89|102,20|51|31|57|92|89|102,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
1,21|43,221,264,43,264|178,264|178,0.0002257336343115124,0.6667419112114371,1.0,1.0,0.0002257336343115124
5,5|24,73,30,43,30|21|306|31|50|4,30|21|306|31|50|4,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,25|36,55,12,43,12|59|49|2|191|16|11|102,12|59|49|2|191|16|11|102,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
3,27|38,110,67,43,67|39|221|115,67|39|221|115,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
7,15|27,55,98,43,4,98|8|4|86|4|84|9|149,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
5,1|30,73,116,43,116|14|15|101|90|106,116|14|15|101|90|106,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
3,1|17,110,67,43,67|198|14|163,67|198|14|163,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,6|8,73,29,44,29,29|29|290|17|47|30,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,4|6,73,29,44,29|82|113|53|132|33,29|82|113|53|132|33,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
8,1|29,49,5,44,5|9|10|43|21|93|38|53|170,5|9|10|43|21|93|38|53|170,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
7,20|27,55,11,44,11|167|46|25|84|75|27|7,11|167|46|25|84|75|27|7,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,20|24,55,11,44,11|64|108|66|49|88|52|4,11|64|108|66|49|88|52|4,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,5|28,88,44,44,44|12|22|159|205,44|12|22|159|205,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
8,8|40,49,5,44,5|2|17|146|75|25|10|97|65,5|2|17|146|75|25|10|97|65,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
5,24|42,73,117,44,117|81|121|19|26|78,117|81|121|19|26|78,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,24|36,55,11,44,11|214|6|75|58|30|2|46,11|214|6|75|58|30|2|46,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
6,2|38,63,19,44,19|30|13|154|16|171|39,19|30|13|154|16|171|39,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
9,1|5,44,88,44,88|28|14|17|45|27|95|22|38|68,88|28|14|17|45|27|95|22|38|68,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
3,6|13,110,66,44,66|186|141|49,66|186|141|49,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,6|16,73,29,44,29|6|76|26|152|153,29|6|76|26|152|153,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,6|28,63,19,44,19,19|130|117|19|11|86|60,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
3,6|11,110,66,44,66|6|77|293,66|6|77|293,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
4,5|37,88,43,45,43|17|198|101|83,43|17|198|101|83,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,5|19,88,43,45,43|28|137|189|45,43|28|137|189|45,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
2,16|20,147,102,45,102|327|13,102|327|13,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
2,16|19,147,102,45,102|179|161,102|179|161,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
5,31|35,73,28,45,28|202|3|29|62|118,28|202|3|29|62|118,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
8,21|34,49,4,45,66,4|80|66|114|66|41|21|33|17,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
3,32|36,110,155,45,155|118|45|124,155|118|45|124,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
3,9|32,110,65,45,65|170|131|76,65|170|131|76,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,26|38,73,28,45,28|19|71|10|86|228,28|19|71|10|86|228,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,31|38,73,28,45,28,28|175|11|13|28|187,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,8|26,63,18,45,18|82|67|9|38|163|65,18|82|67|9|38|163|65,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
4,32|37,88,133,45,133|34|142|9|124,133|34|142|9|124,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
7,4|38,55,101,46,33,101|102|10|103|12|48|33|33,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
5,13|20,73,27,46,27|290|32|80|5|8,27|290|32|80|5|8,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,3|23,55,9,46,9,9|73|21|9|155|41|103|31,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
6,5|39,63,109,46,109|38|136|17|12|22|108,109|38|136|17|12|22|108,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
5,20|39,73,27,46,27|131|5|47|64|168,27|131|5|47|64|168,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
3,17|43,110,64,46,64|183|158|37,64|183|158|37,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
3,17|42,110,156,46,156|42|67|177,156|42|67|177,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
4,3|41,88,134,46,134|107|66|104|31,134|107|66|104|31,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
6,16|41,63,17,46,17|15|46|117|105|107|35,17|15|46|117|105|107|35,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,16|39,63,17,46,17|56|216|11|34|5|103,17|56|216|11|34|5|103,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
4,8|25,88,42,46,42|65|44|19|272,42|65|44|19|272,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
7,22|34,55,101,46,101|87|20|15|13|30|71|105,101|87|20|15|13|30|71|105,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,3|43,88,134,46,134|79|95|129|5,134|79|95|129|5,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
6,15|41,63,17,46,17|91|2|4|127|165|36,17|91|2|4|127|165|36,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,23|35,55,9,46,9|6|41|12|14|206|126|28,9|6|41|12|14|206|126|28,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,3|35,55,9,46,9|14|59|58|8|91|84|119,9|14|59|58|8|91|84|119,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
5,9|35,73,26,47,26|56|81|67|187|25,26|56|81|67|187|25,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,14|31,63,16,47,16|21|190|6|11|111|87,16|21|190|6|11|111|87,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,16|25,55,102,47,102|104|15|78|1|13|108|21,102|104|15|78|1|13|108|21,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
8,32|33,49,2,47,2|23|160|86|4|91|5|19|52,2|23|160|86|4|91|5|19|52,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
6,27|28,63,110,47,110|68|71|47|29|12|105,110|68|71|47|29|12|105,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,2|41,63,110,47,110|62|23|74|6|103|64,110|62|23|74|6|103|64,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
5,35|39,73,26,47,26|19|103|15|171|108,26|19|103|15|171|108,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
2,4|39,147,194,47,194|182|66,194|182|66,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
6,4|31,63,16,47,16|104|40|43|213|18|8,16|104|40|43|213|18|8,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
4,4|28,88,41,47,41|110|18|220|53,41|110|18|220|53,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
8,15|32,49,2,47,2|29,2|29|66|70|29|4|2|33|207,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
5,13|35,73,26,47,26|200|7|91|70|48,26|200|7|91|70|48,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
8,21|31,49,2,47,2|11|116|45|88|24|33|73|50,2|11|116|45|88|24|33|73|50,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
5,31|36,73,120,47,120|60|50|1|24|187,120|60|50|1|24|187,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,13|40,55,8,47,8|19|39|160|12|111|78|15,8|19|39|160|12|111|78|15,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
6,32|43,63,16,47,16|73|45|68|67|66|107,16|73|45|68|67|66|107,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
5,29|37,73,121,48,121|36|63|28|184|10,121|36|63|28|184|10,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,8|28,55,7,48,7|144|20|4|24|38|57|148,7|144|20|4|24|38|57|148,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
6,28|37,63,15,48,15|26|169|80|1|141|10,15|26|169|80|1|141|10,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
3,10|23,110,158,48,158|35|148|101,158|35|148|101,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
6,2|16,63,111,48,111|33|8|43|196|9|42,111|33|8|43|196|9|42,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
4,24|34,88,136,48,136|89|113|60|44,136|89|113|60|44,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,1|36,88,39,49,39|86|55|165|97,39|86|55|165|97,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
8,22|24,49,0,49,6,0|75|89|6|106|112|19|29|6,0.0018058690744920992,0.4439352896914974,0.33,1.0,0.0018058690744920992
5,25|28,73,122,49,122|29|39|61|48|143,122|29|39|61|48|143,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,9|29,63,14,49,14|110|30|87|66|59|76,14|110|30|87|66|59|76,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,9|25,55,6,49,6|55|59|18|44|110|3|147,6|55|59|18|44|110|3|147,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
6,1|22,63,14,49,14|47|105|22|126|3|125,14|47|105|22|126|3|125,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
4,2|36,88,39,49,39|129|105|56|113,39|129|105|56|113,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
8,8|24,49,0,49,0|100|70|128|33|34|58|15|4,0|100|70|128|33|34|58|15|4,0.0018058690744920992,0.4439352896914974,0.33,1.0,0.0018058690744920992
6,5|17,63,13,50,13|43|197|44|62|68|15,13|43|197|44|62|68|15,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,10|14,55,105,50,105|84|18|41|9|85|38|62,105|84|18|41|9|85|38|62,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
2,15|18,147,97,50,97|50|295,97|50|295,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
6,17|31,63,13,50,13|15|227|31|62|67|27,13|15|227|31|62|67|27,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,8|29,55,5,50,5|19|163|32|40|120|33|30,5|19|163|32|40|120|33|30,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
5,22|35,73,23,50,23|22|95|6|93|203,23|22|95|6|93|203,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
4,22|31,88,138,50,138|89|133|15|67,138|89|133|15|67,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
7,1|14,55,105,50,105|139|2|17|59|14|44|62,105|139|2|17|59|14|44|62,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,19|40,55,5,50,5|2|29|67|20|235|68|16,5|2|29|67|20|235|68|16,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
5,13|27,73,22,51,22|18|79|53|62|208,22|18|79|53|62|208,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,2|29,73,124,51,124|15|79|161|33|30,124|15|79|161|33|30,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
4,14|16,88,37,51,37|244|18|40|103,37|244|18|40|103,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
7,1|34,55,4,51,7,4|28|7|149|56|136|55|7,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
6,3|5,63,12,51,12|11|37|190|109|79|4,12|11|37|190|109|79|4,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
9,8|37,44,95,51,95|61|4|7|142|1|55|22|53|2,95|61|4|7|142|1|55|22|53|2,0.0020316027088036117,0.6673438675696012,1.0,1.0,0.0020316027088036117
8,26|32,49,100,51,9,100|26|2|27|12|9|9|184|73,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
7,6|40,55,4,51,4|49|13|99|131|74|12|60,4|49|13|99|131|74|12|60,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,24|31,88,37,51,37|194|88|19|104,37|194|88|19|104,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,26|41,73,21,52,21|87|19|14|54|247,21|87|19|14|54|247,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,26|27,73,21,52,21|58|62|63|165|73,21|58|62|63|165|73,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
4,17|22,88,140,52,140|2|79|206|15,140|2|79|206|15,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,35|40,88,36,52,36|190|54|142|20,36|190|54|142|20,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
6,30|36,63,115,52,115|102|3|53|108|37|24,115|102|3|53|108|37|24,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
5,6|7,73,21,52,21|129|15|124|93|60,21|129|15|124|93|60,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
3,9|33,110,162,52,162|103|101|76,162|103|101|76,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
3,5|6,110,58,52,58|79|156|149,58|79|156|149,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
6,24|29,63,11,52,11|19|51|191|39|46|85,11|19|51|191|39|46|85,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
3,1|33,110,162,52,162|103|7|170,162|103|7|170,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
6,27|36,63,11,52,11|1|38|56|3|187|146,11|1|38|56|3|187|146,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,27|29,63,11,52,11|29|27|12|174|8|181,11|29|27|12|174|8|181,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
3,15|34,110,57,53,57|20|120|245,57|20|120|245,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,25|43,73,20,53,20|183|9|128|88|14,20|183|9|128|88|14,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,15|26,63,10,53,10|98|4|55|30|32|213,10|98|4|55|30|32|213,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,16|24,63,10,53,10|27|346|8|3|13|35,10|27|346|8|3|13|35,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,15|24,63,10,53,10|221|41|4|35|61|70,10|221|41|4|35|61|70,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
8,19|20,49,102,53,102|61|15|30|66|101|11|33|23,102|61|15|30|66|101|11|33|23,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
7,6|9,55,1,54,1|28|6|30|236|65|27|49,1|28|6|30|236|65|27|49,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
11,7|32,36,90,54,90|7|29|2|5|52|15|71|38|62|53|18,90|7|29|2|5|52|15|71|38|62|53|18,0.0024830699774266367,0.6674943566591423,1.0,1.0,0.0024830699774266367
8,30|40,49,103,54,103|27|47|66|24|13|15|61|86,103|27|47|66|24|13|15|61|86,0.0018058690744920992,0.6672686230248307,1.0,1.0,0.0018058690744920992
5,6|38,73,19,54,19|116|30|124|120|33,19|116|30|124|120|33,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,19|39,55,1,54,1|114|21|17|10|65|46|168,1|114|21|17|10|65|46|168,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,19|37,55,1,54,48,1|42|48|32|187|48|61|23,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
7,27|34,55,109,54,109|102|114|12|73|15|10|7,109|102|114|12|73|15|10|7,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,11|17,88,142,54,142|105|56|64|75,142|105|56|64|75,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
7,6|39,55,1,54,1|134|14|4|89|47|73|80,1|134|14|4|89|47|73|80,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,9|18,88,34,54,34|65|141|52|150,34|65|141|52|150,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
3,21|24,110,164,54,164|155|67|56,164|155|67|56,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
4,23|42,88,33,55,84,33|84|84|77|164,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
3,38|40,110,165,55,165|51|210|16,165|51|210|16,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,5|8,73,18,55,18,18|40|161|18|201|4,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,20|32,73,128,55,128|189|16|11|2|96,128|189|16|11|2|96,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
6,16|36,63,8,55,8|247|32|26|19|62|48,8|247|32|26|19|62|48,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
7,2|15,55,110,55,110|34|88|3|127|10|28|42,110|34|88|3|127|10|28|42,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
4,1|43,88,32,56,32|84|152|77|97,32|84|152|77|97,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
6,36|40,63,7,56,7|1|117|43|128|53|93,7|1|117|43|128|53|93,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,28|40,63,7,56,7|231|58|60|26|50|10,7|231|58|60|26|50|10,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,19|36,63,7,56,7|43|21|44|65|160|102,7|43|21|44|65|160|102,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,7|8,63,119,56,119|118|72|18|58|38|19,119|118|72|18|58|38|19,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,24|25,63,6,57,6,6|75|37|52|28|238|6,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
6,17|25,63,6,57,23,6|153|23|16|23|146|75,0.0013544018058690745,0.6671181339352897,1.0,1.0,0.0013544018058690745
3,6|12,110,53,57,53|295|64|30,53|295|64|30,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
3,14|39,110,52,58,52|287|23|80,52|287|23|80,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,23|37,73,15,58,15|98|178|19|41|91,15|98|178|19|41|91,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
5,28|38,73,15,58,15|4|25|359|38|1,15|4|25|359|38|1,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
2,25|30,147,206,59,206|89|147,206|89|147,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
4,8|9,88,29,59,29|53|10|74|276,29|53|10|74|276,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
4,9|16,88,29,59,29|6|119|287|1,29|6|119|287|1,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
5,13|29,73,14,59,13,14|13|13|117|154|131,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
7,12|29,55,114,59,114|7|60|37|41|2|151|30,114|7|60|37|41|2|151|30,0.001580135440180587,0.6671933784800602,1.0,1.0,0.001580135440180587
5,4|30,73,132,59,132|184|4|6|90|26,132|184|4|6|90|26,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
4,4|16,88,29,59,29|82|49|142|140,29|82|49|142|140,0.0009029345372460496,0.6669676448457488,1.0,1.0,0.0009029345372460496
2,16|29,147,88,59,88|66|288,88|66|288,0.0004514672686230248,0.6668171557562076,1.0,1.0,0.0004514672686230248
3,12|24,110,51,59,51,51|32|308|51,0.0006772009029345372,0.6668924003009781,1.0,1.0,0.0006772009029345372
5,1|13,73,14,59,14|8|212|80|3|125,14|8|212|80|3|125,0.001128668171557562,0.6670428893905193,1.0,1.0,0.001128668171557562
