conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
6,1|39,64,101,37,101|17|85|113|79|54|4,101|17|85|113|79|54|4,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
6,6|34,64,27,37,27|62|124|34|96|77|33,27|62|124|34|96|77|33,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,3|28,75,112,37,112|22|96|87|71|65,112|22|96|87|71|65,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
2,8|26,151,114,37,114|192|147,114|192|147,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,10|13,90,127,37,127|32|130|118|46,127|32|130|118|46,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
8,10|14,50,13,37,13|131|85|6|40|2|26|55|95,13|131|85|6|40|2|26|55|95,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
3,2|29,113,150,37,150|71|13|219,150|71|13|219,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
7,21|22,56,19,37,6,19|6|2|37|6|18|179|186,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
6,26|29,64,26,38,26|68|216|3|44|82|14,26|68|216|3|44|82|14,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,8|29,75,37,38,37|103|70|173|10|60,37|103|70|173|10|60,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,29|32,75,37,38,37|132|80|139|56|9,37|132|80|139|56|9,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,28|43,113,75,38,75|93|125|160,75|93|125|160,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
7,6|36,56,18,38,18,18|9|18|209|41|122|34|2,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
6,13|40,64,102,38,102|15|236|46|23|17|14,102|15|236|46|23|17|14,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
9,3|23,45,83,38,83|102|48|19|33|52|13|38|37|28,83|102|48|19|33|52|13|38|37|28,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
9,22|30,45,7,38,7|12|24|18|27|5|1|71|230|58,7|12|24|18|27|5|1|71|230|58,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
7,22|32,56,18,38,10,18|53|22|180|151|10|10|9,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
7,6|32,56,18,38,18|42|65|89|112|50|44|33,18|42|65|89|112|50|44|33,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
10,10|23,41,3,38,3|39|13|14|118|79|77|24|37|6|43,3|39|13|14|118|79|77|24|37|6|43,0.0022026431718061676,0.6674008810572687,1.0,1.0,0.0022026431718061676
6,29|43,64,26,38,26|50|116|53|46|106|56,26|50|116|53|46|106|56,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,11|22,90,52,38,52|12|55|208|126,52|12|55|208|126,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
10,11|23,41,3,38,3|66|137|84|6|44|46|1|7|18|41,3|66|137|84|6|44|46|1|7|18|41,0.0022026431718061676,0.6674008810572687,1.0,1.0,0.0022026431718061676
3,11|20,113,151,38,151|54|85|163,151|54|85|163,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,26|31,75,114,39,114|80|78|73|46|62,114|80|78|73|46|62,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
9,25|31,45,6,39,6,6|39|71|147|18|104|6|51|10|1,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
4,32|38,90,129,39,129|26|134|79|85,129|26|134|79|85,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,25|38,113,152,39,152|24|109|168,152|24|109|168,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,30|33,90,51,39,51|300|8|71|23,51|300|8|71|23,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,17|31,75,114,39,114|32|38|142|59|68,114|32|38|142|59|68,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,23|40,90,51,39,51|79|220|44|59,51|79|220|44|59,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,3|38,90,129,39,129|156|122|34|12,129|156|122|34|12,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,1|37,56,17,39,17|29,17|17|40|129|29|11|181|29,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
7,1|34,56,17,39,17,17|64|17|65|60|157|46|27,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
5,9|35,75,36,39,36|67|46|47|3|254,36|67|46|47|3|254,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
8,14|18,50,11,39,11|4|6|52|63|22|126|74|95,11|4|6|52|63|22|126|74|95,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
8,14|37,50,11,39,11|63|101|81|20|72|33|42|30,11|63|101|81|20|72|33|42|30,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
6,21|33,64,25,39,25|33|19|100|138|9|129,25|33|19|100|138|9|129,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,14|36,113,74,39,74|62|64|253,74|62|64|253,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
9,14|34,45,6,39,6|26|24|25|73|51|30|113|72|33,6|26|24|25|73|51|30|113|72|33,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
7,2|16,56,95,39,89,95|89|3|2|36|61|89|78,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
1,11|13,226,186,40,186|267,186|267,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
3,18|28,113,73,40,73|47|82|251,73|47|82|251,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
7,15|42,56,16,40,16|145|110|9|8|50|89|26,16|145|110|9|8|50|89|26,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
1,38|43,226,266,40,266|187,266|187,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
4,41|42,90,50,40,50|157|6|67|173,50|157|6|67|173,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
8,35|40,50,90,40,90|57|49|61|93|31|18|34|20,90|57|49|61|93|31|18|34|20,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
9,5|13,45,85,40,85|41|33|35|93|11|81|40|3|31,85|41|33|35|93|11|81|40|3|31,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
7,6|15,56,16,40,16|44|160|6|46|66|89|26,16|44|160|6|46|66|89|26,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
8,7|18,50,10,40,10|12|51|42|21|196|27|5|89,10|12|51|42|21|196|27|5|89,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
9,19|25,45,85,40,85|23|44|24|28|59|6|33|149|2,85|23|44|24|28|59|6|33|149|2,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
3,7|28,113,73,40,73|52|265|63,73|52|265|63,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,1|41,64,105,41,105|29|182|64|28|37|8,105|29|182|64|28|37|8,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,9|14,113,154,41,154|122|17|160,154|122|17|160,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,17|18,90,49,41,49|134|24|152|94,49|134|24|152|94,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
1,16|22,226,267,41,267|186,267|186,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
6,15|36,64,23,41,23|11|32|35|345|7|0,23|11|32|35|345|7|0,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
8,21|43,50,9,41,9|104|64|24|39|13|14|32|154,9|104|64|24|39|13|14|32|154,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
8,12|33,50,91,41,8,91|47|23|61|93|8|8|20|102,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
2,11|30,151,110,41,110|95|248,110|95|248,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
6,30|35,64,23,41,23|30|57|64|11|196|72,23|30|57|64|11|196|72,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,12|27,90,131,41,131|80|138|23|81,131|80|138|23|81,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,18|39,56,15,41,15|206|27|12|106|29|39|19,15|206|27|12|106|29|39|19,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
2,12|29,151,192,41,192|201|60,192|201|60,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
7,20|41,56,15,41,15|17|128|135|8|2|11|137,15|17|128|135|8|2|11|137,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
7,18|41,56,15,41,15|90|102|95|64|26|11|50,15|90|102|95|64|26|11|50,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
10,28|35,41,0,41,0|56|24|23|4|63|32|161|36|9|45,0|56|24|23|4|63|32|161|36|9|45,0.0022026431718061676,0.44406754772393536,0.33,1.0,0.0022026431718061676
5,1|15,75,34,41,34|49|18|183|4|165,34|49|18|183|4|165,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
10,28|37,41,0,41,0|24|81,0|17|24|127|68|81|25|81|24|6|0,0.0022026431718061676,0.44406754772393536,0.33,1.0,0.0022026431718061676
5,1|30,75,33,42,33|71|136|111|44|58,33|71|136|111|44|58,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,20|21,64,106,42,106|6|39|102|37|13|150,106|6|39|102|37|13|150,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,27|32,90,48,42,48|100|66|162|77,48|100|66|162|77,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,5|39,90,132,42,132,132|1|132|100|88,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,27|43,90,48,42,48|251|49|12|93,48|251|49|12|93,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,24|26,56,14,42,14|58|5|95|46|9|79|147,14|58|5|95|46|9|79|147,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
5,29|40,75,117,42,117|65|75|73|109|14,117|65|75|73|109|14,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
8,1|31,50,8,42,8|195|21|189|11|2|19|7|1,8|195|21|189|11|2|19|7|1,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
5,1|16,75,33,42,33|26|36|9|192|157,33|26|36|9|192|157,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,26|42,56,14,42,14|12|101|16|157|57|25|71,14|12|101|16|157|57|25|71,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
5,13|42,75,117,42,117|10|171|84|60|11,117|10|171|84|60|11,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
2,4|19,151,193,42,193|49|211,193|49|211,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
6,18|42,64,22,42,27,22|27|94|64|101|27|118,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
6,18|33,64,21,43,21|181|5|10|141|1|94,21|181|5|10|141|1|94,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,7|29,90,47,43,47|20|54|323|9,47|20|54|323|9,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,11|29,90,47,43,47|45|90|26|245,47|45|90|26|245,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,10|42,56,13,43,13|3|68|43|135|15|134|42,13|3|68|43|135|15|134|42,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
8,22|34,50,7,43,7|3|17|61|40|37|122|111|55,7|3|17|61|40|37|122|111|55,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
7,32|42,56,13,43,13|24|11|45|121|48|158|33,13|24|11|45|121|48|158|33,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
9,39|41,45,1,44,1|14|163|61|36|4|37|30|20|87,1|14|163|61|36|4|37|30|20|87,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
8,8|14,50,6,44,6|23|52|41|8|45|81|128|69,6|23|52|41|8|45|81|128|69,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
6,9|15,64,20,44,26,20|11|140|184|46|26|26,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
7,12|15,56,12,44,12|71|78|18|41|6|147|80,12|71|78|18|41|6|147|80,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
8,31|34,50,6,44,6|1|147|11|81|97|63|20|27,6|1|147|11|81|97|63|20|27,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
4,3|24,90,46,44,46|172|115|23|97,46|172|115|23|97,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,4|22,75,119,44,119|113|18|60|99|44,119|113|18|60|99|44,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,15|31,56,12,44,12|54|153|53|91|10|18|62,12|54|153|53|91|10|18|62,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
4,19|24,90,46,44,46|32|1|78|296,46|32|1|78|296,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,9|27,75,31,44,31|51|91|26|156|98,31|51|91|26|156|98,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
8,14|25,50,6,44,6|110|46|114|7|1|139|5|25,6|110|46|114|7|1|139|5|25,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
3,17|33,113,68,45,68|139|152|94,68|139|152|94,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
8,1|2,50,95,45,1,95|6|123|10|145|1|33|39|1,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
3,13|38,113,68,45,68|221|118|46,68|221|118|46,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,33|38,113,68,45,68|147|226|12,68|147|226|12,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,17|38,113,68,45,68|35|209|141,68|35|209|141,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
8,25|41,50,5,45,5|130|55|14|7|91|21|100|30,5|130|55|14|7|91|21|100|30,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
5,24|36,75,120,45,120|52|161|29|54|37,120|52|161|29|54|37,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,37|40,56,11,45,11|63|35|36|167|52|17|72,11|63|35|36|167|52|17|72,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
9,20|35,45,0,45,0|4|49|37|59|44|60|52|94|54,0|4|49|37|59|44|60|52|94|54,0.001982378854625551,0.4439941262848752,0.33,1.0,0.001982378854625551
6,22|38,64,19,45,19|45|112|229|4|39|5,19|45|112|229|4|39|5,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
8,12|40,56,11,45,11|24|107|202|30|64|5|10,11|24|107|202|30|64|5|10,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
2,19|26,151,197,46,197|103|153,197|103|153,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,5|20,113,159,46,159|115|54|125,159|115|54|125,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,6|22,64,18,46,18|9|34|83|110|5|194,18|9|34|83|110|5|194,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
6,6|28,64,18,46,18,18|89|18|85|49|192|2,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,16|36,90,136,46,136|64|55|46|152,136|64|55|46|152,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,7|34,56,10,46,10,10|12|10|105|110|81|101|24,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
6,28|36,64,18,46,18|102|296|30|5|2|0,18|102|296|30|5|2|0,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
6,22|28,64,18,46,18|25|216|14|44|81|55,18|25|216|14|44|81|55,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
2,1|38,151,105,46,105|161|187,105|161|187,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,19|30,151,197,46,197|158|98,197|158|98,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,5|18,151,105,46,105|197|151,105|197|151,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
8,2|23,50,3,47,3|39|9|44|92|19|169|29|49,3|39|9|44|92|19|169|29|49,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
8,19|28,50,97,47,10,97|15|10|141|10|99|75|4|2,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
1,19|32,226,273,47,273|180,273|180,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
5,6|37,75,28,47,28|48|180|171|23|3,28|48|180|171|23|3,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,1|28,64,17,47,17|64|53|217|57|37|8,17|64|53|217|57|37|8,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
8,2|10,50,3,47,3|39|69|76|37|11|161|8|49,3|39|69|76|37|11|161|8|49,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
4,27|30,90,43,47,43|68|163|81|98,43|68|163|81|98,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,2|31,64,111,47,111|5|68|40|189|39|1,111|5|68|40|189|39|1,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
7,21|30,56,9,47,9|10|11|8|50|86|66|213,9|10|11|8|50|86|66|213,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
3,15|41,113,160,47,160|120|173|0,160|120|173|0,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,34|36,75,27,48,27,27|79|22|186|112|27,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,4|7,113,65,48,65|239|50|99,65|239|50|99,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,6|33,64,16,48,16|44|8|186|41|20|138,16|44|8|186|41|20|138,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,5|21,113,65,48,65|19|1|368,65|19|1|368,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,5|43,75,123,48,123|33|131|4|27|135,123|33|131|4|27|135,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
8,14|40,50,2,48,2|9|18|45|56|105|146|47|25,2|9|18|45|56|105|146|47|25,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
7,9|31,56,8,48,8,8|138|8|68|48|8|159|16,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
6,10|15,64,16,48,10,16|144|10|10|39|92|142,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,21|34,75,27,48,27|61|18|117|101|129,27|61|18|117|101|129,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,12|36,90,138,48,138|176|103|26|10,138|176|103|26|10,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
2,28|38,151,103,48,103|168|182,103|168|182,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
5,26|43,75,26,49,26|97|78|135|82|35,26|97|78|135|82|35,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,22|41,56,7,49,7|18|77|148|4|73|117|9,7|18|77|148|4|73|117|9,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
10,20|40,41,90,49,90|7|54|141|38|69|29|11|1|3|10,90|7|54|141|38|69|29|11|1|3|10,0.0022026431718061676,0.6674008810572687,1.0,1.0,0.0022026431718061676
6,24|43,64,113,49,113|44|88|6|40|86|76,113|44|88|6|40|86|76,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,42|43,75,26,49,26|22|120|140|44|101,26|22|120|140|44|101,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,14|29,113,162,49,162|115|159|17,162|115|159|17,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,11|14,151,200,49,200|5|248,200|5|248,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
7,1|18,56,105,49,105|53|5|121|51|60|22|36,105|53|5|121|51|60|22|36,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
3,11|42,113,64,49,64|256|66|67,64|256|66|67,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,1|35,90,139,49,139|60|24|185|45,139|60|24|185|45,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,8|17,64,114,50,114|42|19|34|85|46|113,114|42|19|34|85|46|113,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,21|23,75,25,50,25|45|131|89|114|49,25|45|131|89|114|49,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,9|24,64,14,50,14|68|89|99|131|36|16,14|68|89|99|131|36|16,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,18|29,90,140,50,140|43|25|13|232,140|43|25|13|232,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,14|31,56,6,50,6|110|17|21|30|10|151|108,6|110|17|21|30|10|151|108,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
8,37|39,50,0,50,0|76|127|18|44|81|20|68|19,0|76|127|18|44|81|20|68|19,0.001762114537444934,0.443920704845815,0.33,1.0,0.001762114537444934
6,2|42,64,14,50,14|159|61|73|13|62|71,14|159|61|73|13|62|71,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,6|24,113,63,50,63|188|68|134,63|188|68|134,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,18|25,90,140,50,140|144|18|30|121,140|144|18|30|121,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,28|29,90,40,50,40|170|147|31|65,40|170|147|31|65,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,8|34,56,6,50,6|16|15|44|142|21|3|206,6|16|15|44|142|21|3|206,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
4,4|28,90,40,50,40|1|320|55|37,40|1|320|55|37,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
2,2|15,151,101,50,101|300|52,101|300|52,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,4|23,90,40,50,40|330|39|6|38,40|330|39|6|38,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,25|42,90,39,51,39|123|76|204|11,39|123|76|204|11,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,17|21,113,164,51,164|103|27|159,164|103|27|159,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,26|32,90,141,51,141|14|72|28|198,141|14|72|28|198,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,32|41,56,5,51,5|124|12|19|163|3|118|9,5|124|12|19|163|3|118|9,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
3,21|37,113,164,51,164|37|123|129,164|37|123|129,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,3|42,90,39,51,39|199|24|46|145,39|199|24|46|145,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,8|32,56,5,51,5|32|23|40|144|48|70|91,5|32|23|40|144|48|70|91,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
9,20|36,45,96,51,10,96|10|186|3|10|28|19|91|6|4,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
4,25|30,90,39,51,39|14|82|81|237,39|14|82|81|237,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,30|36,75,23,52,23,23|112|39|23|233|23,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
8,27|41,50,102,52,102|109|18|10|41|19|73|31|50,102|109|18|10|41|19|73|31|50,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
6,12|38,64,12,52,12|167|41|69|79|80|5,12|167|41|69|79|80|5,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,12|22,113,165,52,165|228|55|5,165|228|55|5,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,12|30,90,38,52,38|127|60|126|102,38|127|60|126|102,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,2|25,56,108,52,108|8|51|20|135|12|118|1,108|8|51|20|135|12|118|1,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
4,12|21,90,38,52,38|93|184|116|22,38|93|184|116|22,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,8|15,64,12,52,12|11|37|87|124|40|142,12|11|37|87|124|40|142,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
7,15|38,56,4,52,4|8|167|40|1|51|138|44,4|8|167|40|1|51|138|44,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
5,35|36,75,23,52,23|149|2|131|9|139,23|149|2|131|9|139,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,15|35,56,4,52,4|19|44|80|23|56|137|90,4|19|44|80|23|56|137|90,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
6,2|14,64,116,52,116|6|62|51|147|7|64,116|6|62|51|147|7|64,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,8|42,75,22,53,22|8|7|234|113|69,22|8|7|234|113|69,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,1|25,113,166,53,166|118|168|1,166|118|168|1,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
7,2|11,56,3,53,3|138|50|15|9|105|1|132,3|138|50|15|9|105|1|132,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
5,22|43,75,128,53,128|30|109|20|145|21,128|30|109|20|145|21,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,7|10,113,166,53,166|188|23|76,166|188|23|76,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,7|8,75,22,53,22|8|32|185|85|121,22|8|32|185|85|121,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
