conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
1,6|15|19|42,226,338,112,338|115,338|115,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|15|26|31,226,272,46,272|181,272|181,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|15|26|35,226,226,0,226|227,226|227,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|15|27|42,226,338,112,338|115,338|115,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|15|32|33,226,60,166,60|393,60|393,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|15|33|42,226,16,210,16|437,16|437,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|15|37|42,226,427,201,427|26,427|26,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|16|20|24,226,319,93,319|134,319|134,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|16|20|30,226,319,93,319|134,319|134,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|16|21|33,226,315,89,315|138,315|138,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|16|23|43,226,375,149,375|78,375|78,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|16|24|30,226,319,93,319|134,319|134,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|22|30,226,61,165,61|392,61|392,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|22|42,226,61,165,61|392,61|392,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|23|27,226,376,150,376|77,376|77,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|23|32,226,376,150,376|77,376|77,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|24|25,226,63,163,63|390,63|390,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|24|39,226,251,25,251|202,251|202,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|24|43,226,251,25,251|202,251|202,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|27|32,226,376,150,376|77,376|77,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|30|42,226,61,165,61|392,61|392,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|31|32,226,326,100,326|127,326|127,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|31|41,226,326,100,326|127,326|127,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|32|41,226,326,100,326|127,326|127,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|33|38,226,68,158,68|385,68|385,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|17|39|43,226,251,25,251|202,251|202,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|18|34|40,226,89,137,89|364,89|364,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|18|34|43,226,89,137,89|364,89|364,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|18|40|43,226,89,137,89|364,89|364,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|20|37,226,28,198,28|425,28|425,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|20|38,226,28,198,28|425,28|425,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|23|25,226,204,22,204|249,204|249,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|23|41,226,204,22,204|249,204|249,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|25|28,226,451,225,451|2,451|2,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|25|36,226,451,225,451|2,451|2,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|25|41,226,204,22,204|249,204|249,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|27|42,226,338,112,338|115,338|115,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|28|36,226,451,225,451|2,451|2,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|19|37|38,226,28,198,28|425,28|425,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|20|24|30,226,319,93,319|134,319|134,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|20|25|27,226,360,134,360|93,360|93,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|20|25|43,226,360,134,360|93,360|93,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|20|27|43,226,360,134,360|93,360|93,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|20|33|36,226,295,69,295|158,295|158,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|20|33|41,226,295,69,295|158,295|158,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|20|36|41,226,295,69,295|158,295|158,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|20|37|38,226,28,198,28|425,28|425,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|21|22|34,226,27,199,27|426,27|426,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|21|22|36,226,27,199,27|426,27|426,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|21|28|35,226,107,119,107|346,107|346,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|21|34|36,226,27,199,27|426,27|426,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|25|28,226,259,33,259|194,259|194,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|25|40,226,259,33,259|194,259|194,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|28|32,226,18,208,18|435,18|435,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|28|36,226,18,208,18|435,18|435,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|28|40,226,259,33,259|194,259|194,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|30|42,226,61,165,61|392,61|392,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|32|36,226,18,208,18|435,18|435,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|33|36,226,254,28,254|199,254|199,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|33|41,226,254,28,254|199,254|199,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|34|36,226,27,199,27|426,27|426,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|22|36|41,226,254,28,254|199,254|199,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|23|25|38,226,285,59,285|168,285|168,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|23|25|41,226,204,22,204|249,204|249,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|23|27|32,226,376,150,376|77,376|77,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|23|31|34,226,343,117,343|110,343|110,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|24|39|43,226,251,25,251|202,251|202,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|25|27|43,226,360,134,360|93,360|93,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|25|28|36,226,451,225,451|2,451|2,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|25|28|40,226,259,33,259|194,259|194,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|25|29|42,226,162,64,162|291,162|291,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|25|31|36,226,45,181,45|408,45|408,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|27|32|40,226,214,12,214|239,214|239,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|27|32|42,226,214,12,214|239,214|239,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|27|35|39,226,57,169,57|396,57|396,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|27|40|42,226,214,12,214|239,214|239,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|28|32|36,226,18,208,18|435,18|435,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|29|34|41,226,213,13,213|240,213|240,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|29|34|42,226,213,13,213|240,213|240,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|29|37|39,226,76,150,76|377,76|377,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|29|37|43,226,76,150,76|377,76|377,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|29|39|43,226,76,150,76|377,76|377,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|29|41|42,226,213,13,213|240,213|240,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|31|32|41,226,326,100,326|127,326|127,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|32|34|42,226,420,194,420|33,420|33,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|32|40|42,226,214,12,214|239,214|239,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,6|33|36|41,151,254,103,254|41|158,254|41|158,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
1,6|34|40|43,226,89,137,89|364,89|364,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|34|41|42,226,213,13,213|240,213|240,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|37|39|43,226,76,150,76|377,76|377,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|7|12|37,226,450,224,450|3,450|3,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|7|27|34,226,247,21,247|206,247|206,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|7|28|32,226,125,101,125|328,125|328,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|7|8|27,226,247,21,247|206,247|206,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|7|8|34,226,247,21,247|206,247|206,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|13|14,226,256,30,256|197,256|197,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|13|28,226,210,16,210|243,210|243,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,6|8|13|29,151,210,59,210|173|70,210|173|70,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
1,6|8|13|31,226,383,157,383|70,383|70,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|13|37,226,256,30,256|197,256|197,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|14|37,226,256,30,256|197,256|197,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|15|32,226,60,166,60|393,60|393,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|15|33,226,60,166,60|393,60|393,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|27|34,226,247,21,247|206,247|206,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|28|29,226,210,16,210|243,210|243,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|29|31,226,383,157,383|70,383|70,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|8|32|33,226,60,166,60|393,60|393,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|9|15|37,226,427,201,427|26,427|26,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|9|15|42,226,427,201,427|26,427|26,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|9|37|42,226,427,201,427|26,427|26,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,6|9|39|42,226,365,139,365|88,365|88,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|10|24|31,226,377,151,377|76,377|76,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|10|24|43,226,377,151,377|76,377|76,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|10|25|27,226,166,60,166|287,166|287,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|10|31|43,226,377,151,377|76,377|76,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|10|36|41,226,354,128,354|99,354|99,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|16|23,226,296,70,296|157,296|157,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|16|29,226,47,179,47|406,47|406,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|16|30,226,110,116,110|343,110|343,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|16|35,226,110,116,110|343,110|343,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|17|22,226,52,174,52|401,52|401,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|19|25,226,269,43,269|184,269|184,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|23|41,226,412,186,412|41,412|41,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|23|43,226,412,186,412|41,412|41,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|30|35,226,110,116,110|343,110|343,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|39|41,226,279,53,279|174,279|174,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|11|41|43,226,412,186,412|41,412|41,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|12|12|40,226,142,84,142|311,142|311,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|12|19|21,226,431,205,431|22,431|22,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|12|26|43,226,336,110,336|117,336|117,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|16|18,226,136,90,136|317,136|317,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|16|36,226,136,90,136|317,136|317,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|18|27,226,73,153,73|380,73|380,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|18|28,226,73,153,73|380,73|380,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|18|36,226,136,90,136|317,136|317,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|19|22,226,261,35,261|192,261|192,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|20|34,226,32,194,32|421,32|421,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|20|41,226,32,194,32|421,32|421,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|25|31,226,116,110,116|337,116|337,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|27|28,226,73,153,73|380,73|380,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|34|41,226,32,194,32|421,32|421,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|14|35|43,226,139,87,139|314,139|314,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|16|26,226,20,206,20|433,20|433,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|22|25,226,71,155,71|382,71|382,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|22|32,226,71,155,71|382,71|382,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|23|29,226,67,159,67|386,67|386,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|23|30,226,87,139,87|366,87|366,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|23|32,226,87,139,87|366,87|366,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|23|35,226,67,159,67|386,67|386,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|25|32,226,71,155,71|382,71|382,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|29|35,226,67,159,67|386,67|386,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|15|30|32,226,87,139,87|366,87|366,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|16|18|36,226,136,90,136|317,136|317,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|16|18|37,226,364,138,364|89,364|89,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|16|18|40,226,364,138,364|89,364|89,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|16|19|20,226,188,38,188|265,188|265,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|16|19|37,226,188,38,188|265,188|265,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|16|20|37,226,188,38,188|265,188|265,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|16|24|31,226,270,44,270|183,270|183,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|16|30|35,226,110,116,110|343,110|343,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|16|37|40,226,364,138,364|89,364|89,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|17|18|30,226,359,133,359|94,359|94,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|17|18|33,226,359,133,359|94,359|94,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|17|30|33,226,359,133,359|94,359|94,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|20|22,226,10,216,10|443,10|443,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|20|34,226,10,216,10|443,10|443,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|22|34,226,10,216,10|443,10|443,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|23|31,226,115,111,115|338,115|338,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|23|36,226,115,111,115|338,115|338,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|25|43,226,332,106,332|121,332|121,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|27|28,226,73,153,73|380,73|380,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|30|33,226,359,133,359|94,359|94,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|31|36,226,115,111,115|338,115|338,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|34|42,226,22,204,22|431,22|431,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|18|37|40,226,364,138,364|89,364|89,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|19|20|37,226,188,38,188|265,188|265,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|19|27|31,226,86,140,86|367,86|367,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|19|27|36,226,86,140,86|367,86|367,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|19|31|36,226,86,140,86|367,86|367,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|20|22|34,226,10,216,10|443,10|443,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|20|34|37,226,328,102,328|125,328|125,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|20|34|41,226,32,194,32|421,32|421,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|20|36|42,226,352,126,352|101,352|101,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|20|36|43,226,352,126,352|101,352|101,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|20|42|43,226,352,126,352|101,352|101,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|21|30|42,226,30,196,30|423,30|423,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|22|25|32,226,71,155,71|382,71|382,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|22|25|36,226,212,14,212|241,212|241,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|22|25|37,226,212,14,212|241,212|241,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|22|29|32,226,444,218,444|9,444|9,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|22|29|41,226,444,218,444|9,444|9,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|22|32|41,226,444,218,444|9,444|9,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|22|36|37,226,212,14,212|241,212|241,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|24|34,226,429,203,429|24,429|24,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|24|39,226,429,203,429|24,429|24,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|29|35,226,67,159,67|386,67|386,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|30|32,226,87,139,87|366,87|366,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|30|33,226,430,204,430|23,430|23,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|30|35,226,185,41,185|268,185|268,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|30|36,226,430,204,430|23,430|23,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|31|36,226,115,111,115|338,115|338,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|33|36,226,430,204,430|23,430|23,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|34|39,226,429,203,429|24,429|24,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|23|41|43,226,412,186,412|41,412|41,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|24|29|30,226,121,105,121|332,121|332,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|24|29|38,226,121,105,121|332,121|332,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|24|30|38,226,121,105,121|332,121|332,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|24|31|43,226,377,151,377|76,377|76,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|24|34|39,226,429,203,429|24,429|24,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|25|36|37,226,212,14,212|241,212|241,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|27|31|36,226,86,140,86|367,86|367,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|29|30|38,226,121,105,121|332,121|332,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|29|32|41,226,444,218,444|9,444|9,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|30|33|36,226,430,204,430|23,430|23,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|36|42|43,226,352,126,352|101,352|101,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|37|38|39,226,346,120,346|107,346|107,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|37|38|41,226,346,120,346|107,346|107,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|37|39|41,226,346,120,346|107,346|107,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|38|39|41,226,346,120,346|107,346|107,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|8|12|25,226,62,164,62|391,62|391,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|8|18|25,226,332,106,332|121,332|121,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|8|18|34,226,22,204,22|431,22|431,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|8|18|42,226,22,204,22|431,22|431,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|8|18|43,226,332,106,332|121,332|121,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|8|21|30,226,30,196,30|423,30|423,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|8|21|42,226,30,196,30|423,30|423,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|8|25|43,226,332,106,332|121,332|121,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,7|8|27|34,226,247,21,247|206,247|206,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
