conteo,tupla,X,L,M,T
1,9|20|33,180.0,80,80|280,80|280
1,9|20|35,180.0,81,81|279,81|279
1,9|20|39,180.0,81,81|279,81|279
1,9|20|41,180.0,80,80|280,80|280
1,9|21|34,180.0,2,2|358,2|358
2,9|21|40,120.0,2,2|358|0,2|358|0
1,9|22|23,180.0,84,84|276,84|276
1,9|22|24,180.0,194,194|166,194|166
2,9|22|25,120.0,56,56|157|147,56|157|147
1,9|22|30,180.0,213,213|147,213|147
1,9|22|31,180.0,56,56|304,56|304
1,9|22|39,180.0,102,102|258,102|258
2,9|22|40,120.0,56,56|157|147,56|157|147
1,9|23|35,180.0,0,0|360,0|360
1,9|23|38,180.0,17,17|343,17|343
1,9|24|30,180.0,219,219|141,219|141
1,9|24|31,180.0,149,149|211,149|211
1,9|24|36,180.0,149,149|211,149|211
1,9|25|30,180.0,213,213|147,213|147
2,9|25|31,120.0,38,38|18|304,38|18|304
1,9|25|36,180.0,38,38|322,38|322
1,9|25|38,180.0,210,210|150,210|150
1,9|25|39,180.0,210,210|150,210|150
2,9|25|40,120.0,56,56|157|147,56|157|147
1,9|26|29,180.0,72,72|288,72|288
1,9|26|30,180.0,135,135|225,135|225
1,9|26|31,180.0,72,72|288,72|288
1,9|26|36,180.0,135,135|225,135|225
1,9|27|35,180.0,335,335|25,335|25
1,9|27|42,180.0,335,335|25,335|25
1,9|28|38,180.0,359,359|1,359|1
3,9|29|31,90.0,42,42|30|153|135,42|30|153|135
1,9|29|32,180.0,284,284|76,284|76
1,9|29|33,180.0,284,284|76,284|76
2,9|29|41,120.0,159,159|66|135,159|66|135
1,9|30|32,180.0,153,153|207,153|207
1,9|30|36,180.0,135,135|225,135|225
1,9|30|40,180.0,213,213|147,213|147
1,9|31|35,180.0,148,148|212,148|212
3,9|31|36,90.0,38,38|110|1|211,38|110|1|211
1,9|31|40,180.0,56,56|304,56|304
1,9|31|41,180.0,225,225|135,225|135
1,9|31|42,180.0,158,158|202,158|202
1,9|32|33,180.0,284,284|76,284|76
1,9|33|41,180.0,80,80|280,80|280
1,9|33|42,180.0,183,183|177,183|177
1,9|34|40,180.0,2,2|358,2|358
1,9|35|36,180.0,148,148|212,148|212
1,9|35|39,180.0,81,81|279,81|279
1,9|35|42,180.0,335,335|25,335|25
1,9|36|42,180.0,10,10|350,10|350
1,9|38|39,180.0,210,210|150,210|150
1,9|41|42,180.0,107,107|253,107|253
1,10|11|15,180.0,259,259|101,259|101
1,10|11|17,180.0,60,60|300,60|300
1,10|11|22,180.0,60,60|300,60|300
1,10|11|23,180.0,259,259|101,259|101
1,10|11|30,180.0,299,299|61,299|61
1,10|11|36,180.0,299,299|61,299|61
1,10|11|38,180.0,259,259|101,259|101
1,10|11|43,180.0,299,299|61,299|61
1,10|12|15,180.0,324,324|36,324|36
1,10|12|17,180.0,262,262|98,262|98
1,10|12|20,180.0,262,262|98,262|98
1,10|12|27,180.0,328,328|32,328|32
1,10|12|32,180.0,262,262|98,262|98
1,10|12|34,180.0,328,328|32,328|32
2,10|12|40,120.0,188,188|140|32,188|140|32
1,10|12|41,180.0,324,324|36,324|36
1,10|12|43,180.0,324,324|36,324|36
1,10|13|14,180.0,175,175|185,175|185
1,10|13|16,180.0,70,70|290,70|290
1,10|13|18,180.0,9,9|351,9|351
1,10|13|19,180.0,9,9|351,9|351
2,10|13|21,120.0,182,182|51|127,182|51|127
1,10|13|22,180.0,311,311|49,311|49
1,10|13|26,180.0,70,70|290,70|290
1,10|13|34,180.0,182,182|178,182|178
2,10|13|37,120.0,9,9|166|185,9|166|185
1,10|13|43,180.0,182,182|178,182|178
1,10|14|21,180.0,125,125|235,125|235
1,10|14|25,180.0,23,23|337,23|337
1,10|14|26,180.0,125,125|235,125|235
1,10|14|29,180.0,166,166|194,166|194
1,10|14|30,180.0,260,260|100,260|100
1,10|14|34,180.0,298,298|62,298|62
1,10|14|35,180.0,166,166|194,166|194
3,10|14|37,90.0,166,166|9|85|100,166|9|85|100
1,10|14|41,180.0,107,107|253,107|253
3,10|14|42,90.0,107,107|153|38|62,107|153|38|62
1,10|15|20,180.0,91,91|269,91|269
1,10|15|21,180.0,14,14|346,14|346
1,10|15|22,180.0,194,194|166,194|166
1,10|15|23,180.0,259,259|101,259|101
2,10|15|24,120.0,194,194|96|70,194|96|70
1,10|15|28,180.0,91,91|269,91|269
1,10|15|33,180.0,14,14|346,14|346
1,10|15|38,180.0,259,259|101,259|101
1,10|15|39,180.0,14,14|346,14|346
1,10|15|40,180.0,163,163|197,163|197
1,10|15|41,180.0,324,324|36,324|36
1,10|15|43,180.0,324,324|36,324|36
1,10|16|26,180.0,70,70|290,70|290
1,10|16|35,180.0,252,252|108,252|108
1,10|16|39,180.0,252,252|108,252|108
1,10|17|20,180.0,262,262|98,262|98
1,10|17|22,180.0,60,60|300,60|300
1,10|17|25,180.0,100,100|260,100|260
1,10|17|32,180.0,262,262|98,262|98
1,10|18|19,180.0,9,9|351,9|351
1,10|18|21,180.0,271,271|89,271|89
1,10|18|22,180.0,271,271|89,271|89
1,10|18|23,180.0,111,111|249,111|249
1,10|18|27,180.0,4,4|356,4|356
1,10|18|29,180.0,111,111|249,111|249
1,10|18|30,180.0,50,50|310,50|310
1,10|18|33,180.0,271,271|89,271|89
1,10|18|35,180.0,4,4|356,4|356
2,10|18|37,120.0,9,9|41|310,9|41|310
1,10|18|40,180.0,286,286|74,286|74
1,10|18|41,180.0,111,111|249,111|249
2,10|19|20,120.0,293,293|11|56,293|11|56
1,10|19|21,180.0,304,304|56,304|56
2,10|19|22,120.0,293,293|55|12,293|55|12
1,10|19|24,180.0,304,304|56,304|56
1,10|19|30,180.0,348,348|12,348|12
1,10|19|31,180.0,293,293|67,293|67
1,10|19|32,180.0,344,344|16,344|16
1,10|19|37,180.0,9,9|351,9|351
1,10|19|38,180.0,344,344|16,344|16
1,10|19|40,180.0,344,344|16,344|16
1,10|20|21,180.0,304,304|56,304|56
1,10|20|22,180.0,293,293|67,293|67
1,10|20|23,180.0,76,76|284,76|284
1,10|20|24,180.0,304,304|56,304|56
2,10|20|28,120.0,76,76|15|269,76|15|269
1,10|20|31,180.0,293,293|67,293|67
1,10|20|32,180.0,262,262|98,262|98
1,10|20|39,180.0,76,76|284,76|284
1,10|21|22,180.0,271,271|89,271|89
1,10|21|24,180.0,304,304|56,304|56
1,10|21|26,180.0,125,125|235,125|235
2,10|21|33,120.0,14,14|257|89,14|257|89
1,10|21|34,180.0,182,182|178,182|178
1,10|21|39,180.0,14,14|346,14|346
1,10|21|40,180.0,360,360|0,360|0
1,10|21|43,180.0,182,182|178,182|178
1,10|22|24,180.0,194,194|166,194|166
1,10|22|30,180.0,348,348|12,348|12
1,10|22|31,180.0,293,293|67,293|67
1,10|22|33,180.0,271,271|89,271|89
1,10|22|39,180.0,102,102|258,102|258
1,10|23|28,180.0,76,76|284,76|284
1,10|23|29,180.0,111,111|249,111|249
1,10|23|38,180.0,259,259|101,259|101
1,10|23|39,180.0,76,76|284,76|284
1,10|23|41,180.0,111,111|249,111|249
1,10|24|28,180.0,123,123|237,123|237
1,10|24|36,180.0,282,282|78,282|78
1,10|24|38,180.0,282,282|78,282|78
1,10|24|42,180.0,282,282|78,282|78
1,10|26|30,180.0,135,135|225,135|225
1,10|26|32,180.0,94,94|266,94|266
1,10|26|36,180.0,135,135|225,135|225
1,10|27|34,180.0,328,328|32,328|32
2,10|27|35,120.0,4,4|331|25,4|331|25
1,10|27|40,180.0,328,328|32,328|32
1,10|27|42,180.0,335,335|25,335|25
1,10|28|29,180.0,200,200|160,200|160
1,10|28|33,180.0,200,200|160,200|160
1,10|28|39,180.0,76,76|284,76|284
1,10|29|31,180.0,42,42|318,42|318
1,10|29|33,180.0,200,200|160,200|160
1,10|29|35,180.0,166,166|194,166|194
1,10|29|37,180.0,166,166|194,166|194
1,10|29|41,180.0,111,111|249,111|249
1,10|30|35,180.0,198,198|162,198|162
2,10|30|36,120.0,135,135|164|61,135|164|61
2,10|30|37,120.0,50,50|210|100,50|210|100
1,10|30|40,180.0,198,198|162,198|162
1,10|30|42,180.0,260,260|100,260|100
1,10|30|43,180.0,299,299|61,299|61
1,10|32|38,180.0,344,344|16,344|16
1,10|32|40,180.0,344,344|16,344|16
1,10|33|39,180.0,14,14|346,14|346
1,10|34|40,180.0,328,328|32,328|32
1,10|34|42,180.0,298,298|62,298|62
1,10|34|43,180.0,182,182|178,182|178
1,10|35|37,180.0,166,166|194,166|194
1,10|35|39,180.0,252,252|108,252|108
1,10|35|40,180.0,198,198|162,198|162
1,10|35|42,180.0,335,335|25,335|25
1,10|36|37,180.0,86,86|274,86|274
1,10|36|38,180.0,282,282|78,282|78
1,10|36|40,180.0,86,86|274,86|274
1,10|36|42,180.0,282,282|78,282|78
1,10|36|43,180.0,299,299|61,299|61
1,10|37|40,180.0,86,86|274,86|274
1,10|37|42,180.0,260,260|100,260|100
1,10|38|40,180.0,344,344|16,344|16
1,10|38|42,180.0,282,282|78,282|78
1,10|41|42,180.0,107,107|253,107|253
1,10|41|43,180.0,324,324|36,324|36
1,10|42|43,180.0,303,303|57,303|57
1,11|12|17,180.0,221,221|139,221|139
1,11|12|19,180.0,308,308|52,308|52
1,11|12|21,180.0,5,5|355,5|355
1,11|12|27,180.0,221,221|139,221|139
1,11|12|32,180.0,308,308|52,308|52
1,11|12|33,180.0,308,308|52,308|52
1,11|12|36,180.0,5,5|355,5|355
1,11|12|41,180.0,221,221|139,221|139
1,11|13|14,180.0,196,196|164,196|164
1,11|13|17,180.0,285,285|75,285|75
1,11|13|18,180.0,172,172|188,172|188
1,11|13|21,180.0,172,172|188,172|188
1,11|13|23,180.0,196,196|164,196|164
1,11|13|25,180.0,285,285|75,285|75
1,11|13|37,180.0,172,172|188,172|188
2,11|13|38,120.0,127,127|158|75,127|158|75
1,11|13|42,180.0,196,196|164,196|164
1,11|14|15,180.0,240,240|120,240|120
1,11|14|16,180.0,199,199|161,199|161
1,11|14|19,180.0,199,199|161,199|161
2,11|14|23,120.0,196,196|136|28,196|136|28
2,11|14|30,120.0,239,239|93|28,239|93|28
1,11|14|33,180.0,199,199|161,199|161
1,11|14|35,180.0,332,332|28,332|28
1,11|14|40,180.0,240,240|120,240|120
2,11|14|42,120.0,196,196|43|121,196|43|121
3,11|15|23,90.0,30,30|117|112|101,30|117|112|101
2,11|15|26,120.0,30,30|117|213,30|117|213
1,11|15|38,180.0,259,259|101,259|101
1,11|15|39,180.0,147,147|213,147|213
1,11|15|40,180.0,240,240|120,240|120
1,11|16|18,180.0,250,250|110,250|110
1,11|16|19,180.0,199,199|161,199|161
1,11|16|33,180.0,199,199|161,199|161
1,11|16|34,180.0,250,250|110,250|110
1,11|16|36,180.0,250,250|110,250|110
1,11|17|18,180.0,165,165|195,165|195
1,11|17|22,180.0,60,60|300,60|300
1,11|17|25,180.0,285,285|75,285|75
1,11|17|27,180.0,221,221|139,221|139
1,11|17|38,180.0,285,285|75,285|75
1,11|17|41,180.0,221,221|139,221|139
1,11|17|43,180.0,165,165|195,165|195
1,11|18|21,180.0,172,172|188,172|188
1,11|18|30,180.0,95,95|265,95|265
1,11|18|34,180.0,250,250|110,250|110
2,11|18|36,120.0,250,250|67|43,250|67|43
1,11|18|37,180.0,172,172|188,172|188
1,11|18|40,180.0,95,95|265,95|265
1,11|18|41,180.0,317,317|43,317|43
1,11|18|42,180.0,95,95|265,95|265
1,11|18|43,180.0,165,165|195,165|195
2,11|19|20,120.0,96,96|241|23,96|241|23
1,11|19|21,180.0,270,270|90,270|90
1,11|19|23,180.0,270,270|90,270|90
1,11|19|24,180.0,54,54|306,54|306
1,11|19|27,180.0,96,96|264,96|264
1,11|19|28,180.0,96,96|264,96|264
1,11|19|32,180.0,308,308|52,308|52
2,11|19|33,120.0,199,199|109|52,199|109|52
1,11|19|34,180.0,54,54|306,54|306
1,11|19|37,180.0,337,337|23,337|23
1,11|19|39,180.0,54,54|306,54|306
1,11|20|27,180.0,96,96|264,96|264
1,11|20|28,180.0,96,96|264,96|264
1,11|20|37,180.0,337,337|23,337|23
1,11|21|23,180.0,270,270|90,270|90
1,11|21|36,180.0,5,5|355,5|355
2,11|21|37,120.0,172,172|109|79,172|109|79
1,11|21|38,180.0,281,281|79,281|79
1,11|22|27,180.0,64,64|296,64|296
1,11|22|34,180.0,19,19|341,19|341
1,11|22|35,180.0,64,64|296,64|296
1,11|22|38,180.0,19,19|341,19|341
2,11|23|26,120.0,30,30|117|213,30|117|213
2,11|23|30,120.0,63,63|269|28,63|269|28
1,11|23|32,180.0,63,63|297,63|297
1,11|23|35,180.0,332,332|28,332|28
1,11|23|38,180.0,259,259|101,259|101
1,11|23|39,180.0,147,147|213,147|213
1,11|23|42,180.0,196,196|164,196|164
1,11|24|26,180.0,122,122|238,122|238
1,11|24|27,180.0,122,122|238,122|238
1,11|24|32,180.0,22,22|338,22|338
1,11|24|34,180.0,54,54|306,54|306
2,11|24|39,120.0,22,22|32|306,22|32|306
1,11|25|38,180.0,285,285|75,285|75
1,11|26|27,180.0,122,122|238,122|238
1,11|26|39,180.0,147,147|213,147|213
1,11|27|28,180.0,96,96|264,96|264
1,11|27|35,180.0,64,64|296,64|296
1,11|27|41,180.0,221,221|139,221|139
1,11|28|31,180.0,351,351|9,351|9
1,11|28|33,180.0,351,351|9,351|9
1,11|28|34,180.0,67,67|293,67|293
1,11|28|39,180.0,67,67|293,67|293
1,11|28|41,180.0,351,351|9,351|9
1,11|29|32,180.0,297,297|63,297|63
1,11|30|32,180.0,63,63|297,63|297
1,11|30|35,180.0,332,332|28,332|28
1,11|30|36,180.0,299,299|61,299|61
1,11|30|40,180.0,95,95|265,95|265
2,11|30|42,120.0,95,95|144|121,95|144|121
1,11|30|43,180.0,299,299|61,299|61
1,11|31|33,180.0,351,351|9,351|9
1,11|31|35,180.0,148,148|212,148|212
1,11|31|36,180.0,148,148|212,148|212
1,11|31|41,180.0,351,351|9,351|9
1,11|32|33,180.0,308,308|52,308|52
1,11|32|39,180.0,22,22|338,22|338
1,11|33|41,180.0,351,351|9,351|9
1,11|34|36,180.0,250,250|110,250|110
1,11|34|38,180.0,19,19|341,19|341
2,11|34|39,120.0,54,54|13|293,54|13|293
1,11|35|36,180.0,148,148|212,148|212
1,11|36|41,180.0,317,317|43,317|43
1,11|36|42,180.0,10,10|350,10|350
1,11|36|43,180.0,299,299|61,299|61
1,11|37|38,180.0,281,281|79,281|79
1,11|39|43,180.0,112,112|248,112|248
1,11|40|42,180.0,95,95|265,95|265
1,12|13|14,180.0,151,151|209,151|209
1,12|13|19,180.0,152,152|208,152|208
1,12|13|24,180.0,1,1|359,1|359
1,12|13|27,180.0,152,152|208,152|208
1,12|13|31,180.0,151,151|209,151|209
1,12|13|32,180.0,1,1|359,1|359
1,12|13|35,180.0,151,151|209,151|209
1,12|14|15,180.0,61,61|299,61|299
1,12|14|16,180.0,217,217|143,217|143
1,12|14|23,180.0,329,329|31,329|31
1,12|14|25,180.0,217,217|143,217|143
1,12|14|28,180.0,217,217|143,217|143
1,12|14|30,180.0,164,164|196,164|196
1,12|14|31,180.0,151,151|209,151|209
1,12|14|35,180.0,151,151|209,151|209
1,12|14|40,180.0,61,61|299,61|299
1,12|14|41,180.0,329,329|31,329|31
1,12|15|20,180.0,357,357|3,357|3
1,12|15|27,180.0,202,202|158,202|158
1,12|15|29,180.0,32,32|328,32|328
1,12|15|35,180.0,202,202|158,202|158
1,12|15|39,180.0,32,32|328,32|328
1,12|15|40,180.0,61,61|299,61|299
2,12|15|41,120.0,32,32|292|36,32|292|36
1,12|15|42,180.0,357,357|3,357|3
1,12|15|43,180.0,324,324|36,324|36
1,12|16|22,180.0,278,278|82,278|82
1,12|16|24,180.0,309,309|51,309|51
1,12|16|25,180.0,217,217|143,217|143
2,12|16|28,120.0,217,217|142|1,217|142|1
1,12|16|31,180.0,278,278|82,278|82
1,12|16|32,180.0,278,278|82,278|82
1,12|16|38,180.0,359,359|1,359|1
1,12|16|40,180.0,309,309|51,309|51
1,12|17|20,180.0,262,262|98,262|98
2,12|17|27,120.0,179,179|42|139,179|42|139
1,12|17|29,180.0,179,179|181,179|181
1,12|17|31,180.0,266,266|94,266|94
2,12|17|32,120.0,179,179|83|98,179|83|98
1,12|17|41,180.0,221,221|139,221|139
1,12|19|20,180.0,192,192|168,192|168
1,12|19|27,180.0,152,152|208,152|208
1,12|19|30,180.0,244,244|116,244|116
1,12|19|32,180.0,308,308|52,308|52
2,12|19|33,120.0,192,192|116|52,192|116|52
1,12|19|35,180.0,241,241|119,241|119
1,12|19|39,180.0,192,192|168,192|168
1,12|20|25,180.0,272,272|88,272|88
1,12|20|32,180.0,262,262|98,262|98
1,12|20|33,180.0,192,192|168,192|168
1,12|20|35,180.0,272,272|88,272|88
1,12|20|39,180.0,192,192|168,192|168
1,12|20|42,180.0,357,357|3,357|3
1,12|21|25,180.0,343,343|17,343|17
1,12|21|27,180.0,343,343|17,343|17
1,12|21|34,180.0,343,343|17,343|17
1,12|21|36,180.0,5,5|355,5|355
1,12|22|31,180.0,278,278|82,278|82
1,12|22|32,180.0,278,278|82,278|82
1,12|23|29,180.0,99,99|261,99|261
1,12|23|38,180.0,99,99|261,99|261
1,12|23|41,180.0,329,329|31,329|31
1,12|24|32,180.0,1,1|359,1|359
1,12|24|40,180.0,309,309|51,309|51
1,12|25|27,180.0,343,343|17,343|17
1,12|25|28,180.0,217,217|143,217|143
1,12|25|34,180.0,343,343|17,343|17
1,12|25|35,180.0,272,272|88,272|88
1,12|27|29,180.0,179,179|181,179|181
1,12|27|32,180.0,179,179|181,179|181
2,12|27|34,120.0,328,328|15|17,328|15|17
1,12|27|35,180.0,202,202|158,202|158
1,12|27|40,180.0,328,328|32,328|32
1,12|27|41,180.0,221,221|139,221|139
1,12|28|33,180.0,307,307|53,307|53
1,12|28|38,180.0,359,359|1,359|1
1,12|28|43,180.0,307,307|53,307|53
1,12|29|30,180.0,177,177|183,177|183
2,12|29|31,120.0,136,136|41|183,136|41|183
1,12|29|32,180.0,179,179|181,179|181
1,12|29|33,180.0,39,39|321,39|321
1,12|29|37,180.0,39,39|321,39|321
1,12|29|38,180.0,99,99|261,99|261
1,12|29|39,180.0,32,32|328,32|328
1,12|29|41,180.0,32,32|328,32|328
1,12|30|31,180.0,177,177|183,177|183
1,12|31|32,180.0,278,278|82,278|82
1,12|31|35,180.0,151,151|209,151|209
1,12|32|33,180.0,308,308|52,308|52
1,12|32|34,180.0,7,7|353,7|353
1,12|32|43,180.0,7,7|353,7|353
1,12|33|37,180.0,39,39|321,39|321
1,12|33|39,180.0,192,192|168,192|168
1,12|33|43,180.0,307,307|53,307|53
1,12|34|40,180.0,328,328|32,328|32
1,12|34|43,180.0,7,7|353,7|353
1,12|38|40,180.0,134,134|226,134|226
1,12|39|41,180.0,32,32|328,32|328
1,12|41|43,180.0,324,324|36,324|36
1,13|14|17,180.0,302,302|58,302|58
1,13|14|23,180.0,196,196|164,196|164
1,13|14|30,180.0,170,170|190,170|190
1,13|14|31,180.0,151,151|209,151|209
2,13|14|34,120.0,170,170|132|58,170|132|58
1,13|14|35,180.0,151,151|209,151|209
1,13|14|37,180.0,175,175|185,175|185
1,13|14|42,180.0,196,196|164,196|164
1,13|15|16,180.0,338,338|22,338|22
1,13|15|24,180.0,229,229|131,229|131
1,13|15|29,180.0,229,229|131,229|131
1,13|15|30,180.0,229,229|131,229|131
1,13|15|31,180.0,338,338|22,338|22
1,13|15|37,180.0,338,338|22,338|22
1,13|16|17,180.0,139,139|221,139|221
1,13|16|20,180.0,347,347|13,347|13
1,13|16|22,180.0,139,139|221,139|221
1,13|16|24,180.0,312,312|48,312|48
1,13|16|25,180.0,139,139|221,139|221
2,13|16|26,120.0,70,70|277|13,70|277|13
1,13|16|31,180.0,338,338|22,338|22
1,13|16|35,180.0,312,312|48,312|48
1,13|16|36,180.0,312,312|48,312|48
1,13|16|37,180.0,338,338|22,338|22
2,13|17|22,120.0,139,139|206|15,139|206|15
2,13|17|25,120.0,139,139|146|75,139|146|75
1,13|17|30,180.0,323,323|37,323|37
2,13|17|34,120.0,302,302|21|37,302|21|37
1,13|17|38,180.0,285,285|75,285|75
1,13|17|40,180.0,345,345|15,345|15
1,13|17|43,180.0,323,323|37,323|37
1,13|18|19,180.0,9,9|351,9|351
1,13|18|21,180.0,172,172|188,172|188
1,13|18|29,180.0,75,75|285,75|285
3,13|18|37,90.0,9,9|66|97|188,9|66|97|188
1,13|19|27,180.0,152,152|208,152|208
1,13|19|28,180.0,146,146|214,146|214
1,13|19|37,180.0,9,9|351,9|351
1,13|19|39,180.0,146,146|214,146|214
1,13|19|42,180.0,146,146|214,146|214
1,13|20|22,180.0,235,235|125,235|125
2,13|20|26,120.0,267,267|80|13,267|80|13
1,13|20|31,180.0,352,352|8,352|8
1,13|20|32,180.0,235,235|125,235|125
1,13|20|33,180.0,352,352|8,352|8
1,13|20|36,180.0,267,267|93,267|93
1,13|20|40,180.0,267,267|93,267|93
1,13|21|22,180.0,82,82|278,82|278
1,13|21|24,180.0,82,82|278,82|278
1,13|21|32,180.0,82,82|278,82|278
1,13|21|34,180.0,182,182|178,182|178
1,13|21|37,180.0,172,172|188,172|188
1,13|21|43,180.0,182,182|178,182|178
1,13|22|23,180.0,232,232|128,232|128
1,13|22|24,180.0,82,82|278,82|278
1,13|22|25,180.0,139,139|221,139|221
2,13|22|32,120.0,82,82|153|125,82|153|125
1,13|22|36,180.0,12,12|348,12|348
1,13|22|37,180.0,12,12|348,12|348
1,13|22|40,180.0,345,345|15,345|15
1,13|23|42,180.0,196,196|164,196|164
1,13|24|29,180.0,229,229|131,229|131
1,13|24|30,180.0,229,229|131,229|131
2,13|24|32,120.0,1,1|81|278,1|81|278
1,13|24|35,180.0,312,312|48,312|48
1,13|24|36,180.0,312,312|48,312|48
1,13|25|38,180.0,285,285|75,285|75
1,13|26|33,180.0,144,144|216,144|216
1,13|26|35,180.0,144,144|216,144|216
1,13|26|36,180.0,267,267|93,267|93
2,13|26|40,120.0,144,144|123|93,144|123|93
2,13|27|41,120.0,37,37|53|270,37|53|270
1,13|28|31,180.0,242,242|118,242|118
1,13|28|34,180.0,156,156|204,156|204
1,13|28|35,180.0,242,242|118,242|118
1,13|28|39,180.0,146,146|214,146|214
1,13|28|40,180.0,156,156|204,156|204
1,13|28|42,180.0,146,146|214,146|214
1,13|28|43,180.0,242,242|118,242|118
1,13|29|30,180.0,229,229|131,229|131
1,13|29|37,180.0,75,75|285,75|285
2,13|30|34,120.0,170,170|153|37,170|153|37
1,13|30|43,180.0,323,323|37,323|37
1,13|31|33,180.0,352,352|8,352|8
2,13|31|35,120.0,151,151|91|118,151|91|118
1,13|31|37,180.0,338,338|22,338|22
1,13|31|43,180.0,242,242|118,242|118
1,13|33|35,180.0,144,144|216,144|216
1,13|33|40,180.0,144,144|216,144|216
1,13|34|40,180.0,156,156|204,156|204
2,13|34|43,120.0,182,182|141|37,182|141|37
1,13|35|36,180.0,312,312|48,312|48
1,13|35|40,180.0,144,144|216,144|216
1,13|35|43,180.0,242,242|118,242|118
1,13|36|37,180.0,12,12|348,12|348
1,13|36|40,180.0,267,267|93,267|93
1,13|39|42,180.0,146,146|214,146|214
1,14|15|28,180.0,203,203|157,203|157
1,14|15|30,180.0,203,203|157,203|157
1,14|15|39,180.0,280,280|80,280|80
2,14|15|40,120.0,61,61|179|120,61|179|120
1,14|16|19,180.0,199,199|161,199|161
1,14|16|25,180.0,217,217|143,217|143
1,14|16|28,180.0,217,217|143,217|143
1,14|16|32,180.0,257,257|103,257|103
1,14|16|33,180.0,199,199|161,199|161
1,14|16|34,180.0,257,257|103,257|103
1,14|16|39,180.0,257,257|103,257|103
1,14|17|34,180.0,302,302|58,302|58
1,14|19|33,180.0,199,199|161,199|161
1,14|19|37,180.0,41,41|319,41|319
1,14|19|40,180.0,41,41|319,41|319
2,14|20|23,120.0,93,93|16|251,93|16|251
1,14|20|27,180.0,326,326|34,326|34
2,14|20|28,120.0,93,93|115|152,93|115|152
1,14|20|33,180.0,109,109|251,109|251
1,14|20|36,180.0,208,208|152,208|152
1,14|20|37,180.0,208,208|152,208|152
1,14|20|38,180.0,109,109|251,109|251
1,14|21|26,180.0,125,125|235,125|235
1,14|22|23,180.0,145,145|215,145|215
1,14|22|24,180.0,354,354|6,354|6
1,14|22|25,180.0,354,354|6,354|6
1,14|22|31,180.0,145,145|215,145|215
1,14|22|32,180.0,354,354|6,354|6
1,14|22|38,180.0,145,145|215,145|215
1,14|23|28,180.0,93,93|267,93|267
1,14|23|30,180.0,332,332|28,332|28
1,14|23|31,180.0,145,145|215,145|215
1,14|23|33,180.0,109,109|251,109|251
1,14|23|35,180.0,332,332|28,332|28
2,14|23|38,120.0,109,109|36|215,109|36|215
1,14|23|41,180.0,329,329|31,329|31
1,14|23|42,180.0,196,196|164,196|164
1,14|24|25,180.0,354,354|6,354|6
1,14|24|32,180.0,354,354|6,354|6
2,14|25|28,120.0,40,40|177|143,40|177|143
1,14|25|32,180.0,354,354|6,354|6
1,14|25|34,180.0,40,40|320,40|320
1,14|25|36,180.0,40,40|320,40|320
1,14|26|29,180.0,57,57|303,57|303
1,14|26|31,180.0,273,273|87,273|87
2,14|26|40,120.0,57,57|216|87,57|216|87
1,14|27|37,180.0,296,296|64,296|64
1,14|27|41,180.0,296,296|64,296|64
1,14|28|30,180.0,203,203|157,203|157
1,14|28|34,180.0,40,40|320,40|320
3,14|28|36,90.0,40,40|77|91|152,40|77|91|152
1,14|28|37,180.0,208,208|152,208|152
1,14|28|43,180.0,117,117|243,117|243
1,14|29|35,180.0,166,166|194,166|194
1,14|29|37,180.0,166,166|194,166|194
1,14|29|40,180.0,57,57|303,57|303
1,14|29|41,180.0,105,105|255,105|255
1,14|30|34,180.0,170,170|190,170|190
1,14|30|35,180.0,332,332|28,332|28
1,14|30|37,180.0,260,260|100,260|100
2,14|30|42,120.0,239,239|21|100,239|21|100
1,14|31|34,180.0,162,162|198,162|198
1,14|31|35,180.0,151,151|209,151|209
1,14|31|38,180.0,145,145|215,145|215
1,14|31|40,180.0,273,273|87,273|87
1,14|31|42,180.0,162,162|198,162|198
1,14|32|34,180.0,257,257|103,257|103
1,14|32|39,180.0,257,257|103,257|103
1,14|33|38,180.0,109,109|251,109|251
1,14|34|36,180.0,40,40|320,40|320
1,14|34|39,180.0,257,257|103,257|103
2,14|34|42,120.0,162,162|136|62,162|136|62
1,14|35|37,180.0,166,166|194,166|194
1,14|36|37,180.0,208,208|152,208|152
1,14|36|43,180.0,117,117|243,117|243
1,14|37|40,180.0,41,41|319,41|319
1,14|37|41,180.0,296,296|64,296|64
1,14|37|42,180.0,260,260|100,260|100
1,14|41|42,180.0,107,107|253,107|253
2,15|16|22,120.0,62,62|256|42,62|256|42
1,15|16|28,180.0,318,318|42,318|42
1,15|16|31,180.0,338,338|22,338|22
1,15|16|37,180.0,338,338|22,338|22
1,15|17|19,180.0,77,77|283,77|283
1,15|17|25,180.0,77,77|283,77|283
1,15|18|29,180.0,15,15|345,15|345
1,15|18|32,180.0,15,15|345,15|345
1,15|18|39,180.0,65,65|295,65|295
1,15|19|25,180.0,77,77|283,77|283
1,15|20|25,180.0,130,130|230,130|230
1,15|20|28,180.0,91,91|269,91|269
1,15|20|35,180.0,130,130|230,130|230
1,15|20|42,180.0,357,357|3,357|3
1,15|20|43,180.0,130,130|230,130|230
1,15|21|22,180.0,230,230|130,230|130
1,15|21|23,180.0,31,31|329,31|329
2,15|21|27,120.0,16,16|98|246,16|98|246
1,15|21|32,180.0,114,114|246,114|246
1,15|21|33,180.0,14,14|346,14|346
1,15|21|35,180.0,16,16|344,16|344
